"id","sensor_time","latitude","longtitude","bearing","altitude","speed","ismock","device_id","inserted_time","app_version","accuracy","provider","battery","bssid"
"20702","1461945747000","48.159495","17.063793333333333","291.440000","209","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","10.200000","gps","0.000000","N"
"20703","1461946400000","48.1596","17.063863333333334","251.360000","205","0.089562","0","1","2016-06-10_17:39:01","locresearch_1.0","3.800000","gps","0.000000","N"
"20704","1461946849000","48.15911833333333","17.063480000000002","0.000000","195","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.000000","gps","0.000000","N"
"20705","1461947459000","48.15937166666666","17.06373","178.240000","199","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.900000","gps","0.000000","N"
"20706","1461948096000","48.15955166666666","17.063798333333335","121.360000","196","0.094194","0","1","2016-06-10_17:39:01","locresearch_1.0","3.200000","gps","0.000000","N"
"20707","1461948709000","48.15937166666666","17.063783333333333","0.000000","196","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.500000","gps","0.000000","N"
"20708","1461949356000","48.159394999999996","17.063733333333335","247.050000","198","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.000000","gps","0.000000","N"
"20709","1461950111000","48.159525","17.063836666666667","0.000000","204","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.200000","gps","0.000000","N"
"20710","1461950982000","48.15946333333333","17.06388666666667","0.000000","209","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.800000","gps","0.000000","N"
"20711","1461951622000","48.15942","17.063881666666667","0.000000","216","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.200000","gps","0.000000","N"
"20712","1461952269000","48.159398333333336","17.063781666666667","0.000000","218","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.300000","gps","0.000000","N"
"20713","1461952885000","48.15938333333334","17.063750000000002","266.330000","217","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","11.500000","gps","0.000000","N"
"20714","1461953507000","48.159621666666666","17.063828333333333","1.000000","214","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.700000","gps","0.000000","N"
"20715","1461955955000","48.15951833333334","17.064006666666668","0.000000","216","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","12.100000","gps","0.000000","N"
"20716","1461976225000","48.15975","17.063401666666667","340.920000","207","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.000000","gps","0.000000","N"
"20717","1461977834000","48.15964","17.064093333333336","340.920000","216","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","22.900000","gps","0.000000","N"
"20718","1461993685000","48.159465","17.0636","68.350000","226","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.300000","gps","0.000000","N"
"20719","1461994480000","48.15885333333334","17.064709999999998","48.340000","197","1.302762","0","1","2016-06-10_17:39:01","locresearch_1.0","5.200000","gps","0.000000","N"
"20720","1461994540000","48.15920333333334","17.065446666666666","75.110000","180","0.693846","0","1","2016-06-10_17:39:01","locresearch_1.0","4.200000","gps","0.000000","N"
"20721","1461994600000","48.15891","17.066444999999998","97.190000","161","0.738626","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20722","1461994660000","48.158404999999995","17.06756","121.080000","150","1.057754","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20723","1461994780000","48.15828499999999","17.068281666666667","102.880000","159","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.200000","gps","0.000000","N"
"20724","1461994840000","48.15763333333333","17.069178333333333","125.120000","160","10.784975","0","1","2016-06-10_17:39:01","locresearch_1.0","20.700000","gps","0.000000","N"
"20725","1461994900000","48.15478499999999","17.074316666666668","128.510000","162","11.608530","0","1","2016-06-10_17:39:01","locresearch_1.0","22.200000","gps","0.000000","N"
"20726","1461994960000","48.15338166666667","17.075776666666666","178.530000","159","10.359814","0","1","2016-06-10_17:39:01","locresearch_1.0","19.500000","gps","0.000000","N"
"20727","1461995080000","48.14476","17.078696666666666","157.580000","152","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.300000","gps","0.000000","N"
"20728","1461995140000","48.142804999999996","17.085148333333333","105.410000","144","9.532141","0","1","2016-06-10_17:39:01","locresearch_1.0","18.900000","gps","0.000000","N"
"20729","1461995200000","48.141435","17.092026666666666","118.540000","138","10.599160","0","1","2016-06-10_17:39:01","locresearch_1.0","21.300000","gps","0.000000","N"
"20730","1461995260000","48.140055","17.099173333333333","93.150000","131","12.245756","0","1","2016-06-10_17:39:01","locresearch_1.0","22.700000","gps","0.000000","N"
"20731","1461995320000","48.13984333333333","17.104776666666666","88.880000","130","4.843536","0","1","2016-06-10_17:39:01","locresearch_1.0","11.400000","gps","0.000000","N"
"20732","1461995380000","48.145496666666666","17.10399","15.300000","140","5.480248","0","1","2016-06-10_17:39:01","locresearch_1.0","12.100000","gps","0.000000","N"
"20733","1461995560000","48.14713833333334","17.106434999999998","49.360000","140","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","6.400000","gps","0.000000","N"
"20734","1461995620000","48.149095","17.107048333333335","352.730000","149","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","5.800000","gps","0.000000","N"
"20735","1461995680000","48.15479666666667","17.106096666666666","355.810000","150","1.018121","0","1","2016-06-10_17:39:01","locresearch_1.0","5.400000","gps","0.000000","N"
"20736","1461995740000","48.15525833333333","17.106796666666664","71.270000","151","6.359393","0","1","2016-06-10_17:39:01","locresearch_1.0","12.400000","gps","0.000000","N"
"20737","1461995800000","48.15737666666667","17.106611666666666","6.180000","165","1.209083","0","1","2016-06-10_17:39:01","locresearch_1.0","4.200000","gps","0.000000","N"
"20738","1461995860000","48.158071666666665","17.106571666666664","311.850000","168","1.229157","0","1","2016-06-10_17:39:01","locresearch_1.0","4.500000","gps","0.000000","N"
"20739","1461995920000","48.15855166666667","17.106213333333336","340.130000","170","1.004223","0","1","2016-06-10_17:39:01","locresearch_1.0","7.000000","gps","0.000000","N"
"20740","1461996100000","48.15809833333333","17.105811666666668","161.050000","173","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","19.100000","gps","0.000000","N"
"20741","1461996340000","48.15875833333333","17.105921666666667","10.600000","173","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","9.000000","gps","0.000000","N"
"20742","1461997925000","48.15874166666667","17.10685833333333","105.550000","167","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","4.700000","gps","0.000000","N"
"20743","1461998949000","48.158531666666676","17.106991666666666","300.530000","175","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","16.000000","gps","0.000000","N"
"20744","1461999435000","48.16828999999999","17.121598333333335","28.330000","159","13.709111","0","1","2016-06-10_17:39:01","locresearch_1.0","24.400000","gps","0.000000","N"
"20745","1461999496000","48.172781666666666","17.123456666666666","356.450000","159","7.253980","0","1","2016-06-10_17:39:01","locresearch_1.0","14.200000","gps","0.000000","N"
"20746","1461999556000","48.17913166666667","17.12366666666667","4.450000","171","15.464314","0","1","2016-06-10_17:39:01","locresearch_1.0","26.600000","gps","0.000000","N"
"20747","1461999739000","48.18882","17.150385000000004","79.670000","166","26.951370","0","1","2016-06-10_17:39:01","locresearch_1.0","47.700000","gps","0.000000","N"
"20748","1461999799000","48.19101833333334","17.171475","79.970000","140","27.264835","0","1","2016-06-10_17:39:01","locresearch_1.0","44.400000","gps","0.000000","N"
"20749","1461999885000","48.19447166666667","17.205373333333334","81.120000","117","27.228806","0","1","2016-06-10_17:39:01","locresearch_1.0","46.900000","gps","0.000000","N"
"20750","1461999945000","48.19729","17.227251666666668","80.370000","127","29.677855","0","1","2016-06-10_17:39:01","locresearch_1.0","48.000000","gps","0.000000","N"
"20751","1462000005000","48.195919999999994","17.253505","104.290000","141","33.552680","0","1","2016-06-10_17:39:01","locresearch_1.0","54.100000","gps","0.000000","N"
"20752","1462000065000","48.193846666666666","17.279485","77.680000","139","32.741997","0","1","2016-06-10_17:39:01","locresearch_1.0","52.500000","gps","0.000000","N"
"20753","1462000125000","48.19766","17.30450666666667","76.840000","132","27.154171","0","1","2016-06-10_17:39:01","locresearch_1.0","44.300000","gps","0.000000","N"
"20754","1462000371000","48.21245666666667","17.406303333333334","78.010000","119","28.297369","0","1","2016-06-10_17:39:01","locresearch_1.0","45.700000","gps","0.000000","N"
"20755","1462000431000","48.215625","17.428211666666666","76.710000","120","28.786870","0","1","2016-06-10_17:39:01","locresearch_1.0","46.400000","gps","0.000000","N"
"20756","1462000491000","48.21931166666666","17.455289999999998","84.790000","124","38.525414","0","1","2016-06-10_17:39:01","locresearch_1.0","61.100000","gps","0.000000","N"
"20757","1462000551000","48.21643833333333","17.48612166666667","102.390000","133","38.531075","0","1","2016-06-10_17:39:01","locresearch_1.0","61.200000","gps","0.000000","N"
"20758","1462000611000","48.212035","17.516493333333337","102.470000","133","38.392616","0","1","2016-06-10_17:39:01","locresearch_1.0","61.300000","gps","0.000000","N"
"20759","1462000671000","48.207640000000005","17.547006666666668","102.140000","138","38.698875","0","1","2016-06-10_17:39:01","locresearch_1.0","61.800000","gps","0.000000","N"
"20760","1462000731000","48.20314833333334","17.577676666666665","102.500000","118","39.153374","0","1","2016-06-10_17:39:01","locresearch_1.0","62.400000","gps","0.000000","N"
"20761","1462000791000","48.19871","17.6082","102.570000","117","38.742626","0","1","2016-06-10_17:39:01","locresearch_1.0","61.800000","gps","0.000000","N"
"20762","1462000851000","48.19484666666667","17.634216666666667","102.330000","106","27.821250","0","1","2016-06-10_17:39:01","locresearch_1.0","45.000000","gps","0.000000","N"
"20763","1462000971000","48.18873","17.683606666666666","98.060000","112","33.166640","0","1","2016-06-10_17:39:01","locresearch_1.0","53.500000","gps","0.000000","N"
"20764","1462001031000","48.18628666666667","17.710226666666664","98.230000","126","32.369335","0","1","2016-06-10_17:39:01","locresearch_1.0","52.600000","gps","0.000000","N"
"20765","1462001091000","48.18407333333333","17.732291666666665","98.040000","111","27.883017","0","1","2016-06-10_17:39:01","locresearch_1.0","45.300000","gps","0.000000","N"
"20766","1462001211000","48.17084166666667","17.780121666666666","113.380000","119","33.303560","0","1","2016-06-10_17:39:01","locresearch_1.0","54.100000","gps","0.000000","N"
"20767","1462001271000","48.16374166666666","17.804633333333335","113.730000","129","32.898987","0","1","2016-06-10_17:39:01","locresearch_1.0","53.300000","gps","0.000000","N"
"20768","1462001514000","48.147706666666664","17.899921666666668","66.430000","121","32.772877","0","1","2016-06-10_17:39:01","locresearch_1.0","53.200000","gps","0.000000","N"
"20769","1462001574000","48.15372000000001","17.92222","90.760000","121","20.677937","0","1","2016-06-10_17:39:01","locresearch_1.0","34.600000","gps","0.000000","N"
"20770","1462001634000","48.15203833333333","17.93221833333333","105.370000","107","4.201163","0","1","2016-06-10_17:39:01","locresearch_1.0","9.700000","gps","0.000000","N"
"20771","1462001694000","48.15156666666667","17.935061666666666","102.160000","108","2.678614","0","1","2016-06-10_17:39:01","locresearch_1.0","7.400000","gps","0.000000","N"
"20772","1462001754000","48.151128333333325","17.937433333333335","105.850000","109","8.499608","0","1","2016-06-10_17:39:01","locresearch_1.0","16.400000","gps","0.000000","N"
"20773","1462001814000","48.14905166666667","17.950355000000002","104.020000","118","22.998817","0","1","2016-06-10_17:39:01","locresearch_1.0","38.100000","gps","0.000000","N"
"20774","1462001997000","48.12642833333333","17.99751666666667","139.950000","109","13.926839","0","1","2016-06-10_17:39:01","locresearch_1.0","24.200000","gps","0.000000","N"
"20775","1462002057000","48.117741666666674","18.00843166666667","140.100000","102","25.817951","0","1","2016-06-10_17:39:01","locresearch_1.0","42.400000","gps","0.000000","N"
"20776","1462002117000","48.10696500000001","18.02218333333333","140.020000","103","28.680838","0","1","2016-06-10_17:39:01","locresearch_1.0","46.700000","gps","0.000000","N"
"20777","1462002177000","48.094885000000005","18.037613333333336","139.830000","102","27.495947","0","1","2016-06-10_17:39:01","locresearch_1.0","45.100000","gps","0.000000","N"
"20778","1462002237000","48.083189999999995","18.052468333333334","139.160000","109","30.881275","0","1","2016-06-10_17:39:01","locresearch_1.0","50.800000","gps","0.000000","N"
"20779","1462002297000","48.06960333333333","18.069863333333334","139.290000","116","33.168700","0","1","2016-06-10_17:39:01","locresearch_1.0","54.300000","gps","0.000000","N"
"20780","1462002357000","48.05619333333334","18.08665166666667","140.010000","100","32.987003","0","1","2016-06-10_17:39:01","locresearch_1.0","53.300000","gps","0.000000","N"
"20781","1462002477000","48.029148333333325","18.121238333333334","139.770000","94","32.977737","0","1","2016-06-10_17:39:01","locresearch_1.0","53.200000","gps","0.000000","N"
"20782","1462002537000","48.01568666666667","18.138903333333335","134.000000","104","33.374588","0","1","2016-06-10_17:39:01","locresearch_1.0","54.300000","gps","0.000000","N"
"20783","1462002597000","48.004524999999994","18.158040000000003","130.290000","114","27.956108","0","1","2016-06-10_17:39:01","locresearch_1.0","45.700000","gps","0.000000","N"
"20784","1462002657000","47.996341666666666","18.17213","129.650000","119","13.897500","0","1","2016-06-10_17:39:01","locresearch_1.0","25.600000","gps","0.000000","N"
"20785","1462002837000","47.99462833333334","18.17571","88.700000","122","2.514418","0","1","2016-06-10_17:39:01","locresearch_1.0","12.500000","gps","0.000000","N"
"20786","1462002957000","47.969785","18.192768333333333","164.530000","121","27.302410","0","1","2016-06-10_17:39:01","locresearch_1.0","48.100000","gps","0.000000","N"
"20787","1462004728000","47.76923333333334","18.127035","64.580000","120","1.242539","0","1","2016-06-10_17:39:01","locresearch_1.0","3.800000","gps","0.000000","N"
"20788","1462004788000","47.76954333333333","18.128026666666663","64.430000","116","1.319748","0","1","2016-06-10_17:39:01","locresearch_1.0","3.600000","gps","0.000000","N"
"20789","1462004851000","47.76980833333334","18.12903","69.740000","115","1.331586","0","1","2016-06-10_17:39:01","locresearch_1.0","3.800000","gps","0.000000","N"
"20790","1462004911000","47.77003500000001","18.129983333333332","74.190000","114","1.351661","0","1","2016-06-10_17:39:01","locresearch_1.0","3.600000","gps","0.000000","N"
"20791","1462004971000","47.76975833333333","18.130766666666666","171.410000","111","1.366588","0","1","2016-06-10_17:39:01","locresearch_1.0","3.700000","gps","0.000000","N"
"20792","1462005031000","47.76900666666667","18.130778333333335","176.300000","107","1.312027","0","1","2016-06-10_17:39:01","locresearch_1.0","4.000000","gps","0.000000","N"
"20793","1462005151000","47.76766666666667","18.130831666666666","174.370000","116","1.071137","0","1","2016-06-10_17:39:01","locresearch_1.0","3.900000","gps","0.000000","N"
"20794","1462005211000","47.76709833333333","18.130978333333335","173.370000","122","0.843115","0","1","2016-06-10_17:39:01","locresearch_1.0","3.400000","gps","0.000000","N"
"20795","1462005271000","47.76634666666667","18.131145","135.350000","113","1.309453","0","1","2016-06-10_17:39:01","locresearch_1.0","4.000000","gps","0.000000","N"
"20796","1462005331000","47.76575","18.131645","108.790000","116","1.359381","0","1","2016-06-10_17:39:01","locresearch_1.0","4.200000","gps","0.000000","N"
"20797","1462005451000","47.76537666666666","18.132483333333333","99.790000","132","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.200000","gps","0.000000","N"
"20798","1462006544000","47.765013333333336","18.132696666666668","5.520000","142","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","8.800000","gps","0.000000","N"
"20799","1462008488000","47.764424999999996","18.133573333333334","0.000000","5","0.000000","0","1","2016-06-10_17:39:01","locresearch_1.0","7.900000","gps","0.000000","N"
"20800","1462019182897","47.76487999999999","18.133566666666663","126.720000","7","8.639612","0","1","2016-06-10_17:39:01","locresearch_1.0","19.900000","gps","0.000000","N"
"20903","1462166769000","47.76783333333333","18.129635","261.790000","124","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","4.800000","gps","0.000000","N"
"20904","1462166829000","47.76803666666667","18.128678333333333","0.350000","120","1.232245","0","1","2016-06-10_17:39:02","locresearch_1.0","5.700000","gps","0.000000","N"
"20905","1462166928000","47.76867000000001","18.127670000000002","234.640000","113","1.131874","0","1","2016-06-10_17:39:02","locresearch_1.0","5.000000","gps","0.000000","N"
"20906","1462167045000","47.76866499999999","18.125671666666666","203.940000","136","1.410854","0","1","2016-06-10_17:39:02","locresearch_1.0","5.800000","gps","0.000000","N"
"20907","1462167298147","47.76906333333333","18.126578333333335","135.030000","140","3.384813","0","1","2016-06-10_17:39:02","locresearch_1.0","14.500000","gps","0.000000","N"
"20908","1462167364000","47.76952333333334","18.126068333333333","308.370000","104","1.158640","0","1","2016-06-10_17:39:02","locresearch_1.0","7.700000","gps","0.000000","N"
"20909","1462169425000","47.995018333333334","18.174143333333333","11.560000","106","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","31.500000","gps","0.000000","N"
"20910","1462173555000","48.158261666666675","17.105853333333336","172.670000","172","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","10.000000","gps","0.000000","N"
"20911","1462173753398","48.15757833333334","17.106161666666665","8.130000","176","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","5.500000","gps","0.000000","N"
"20912","1462174141000","48.15533666666667","17.106375","192.690000","173","4.955231","0","1","2016-06-10_17:39:02","locresearch_1.0","13.400000","gps","0.000000","N"
"20913","1462174203000","48.15501166666666","17.105898333333336","222.430000","173","5.558486","0","1","2016-06-10_17:39:02","locresearch_1.0","16.900000","gps","0.000000","N"
"20914","1462174263000","48.152739999999994","17.106258333333336","177.270000","172","9.043670","0","1","2016-06-10_17:39:02","locresearch_1.0","18.600000","gps","0.000000","N"
"20915","1462174525000","48.145698333333335","17.103753333333334","226.400000","167","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","7.200000","gps","0.000000","N"
"20916","1462174847000","48.139199999999995","17.101775","220.290000","153","8.709100","0","1","2016-06-10_17:39:02","locresearch_1.0","19.700000","gps","0.000000","N"
"20917","1462174907000","48.14058","17.092781666666667","288.180000","138","8.907269","0","1","2016-06-10_17:39:02","locresearch_1.0","19.500000","gps","0.000000","N"
"20918","1462175032000","48.14366666666667","17.080683333333333","299.320000","190","9.227426","0","1","2016-06-10_17:39:02","locresearch_1.0","19.300000","gps","0.000000","N"
"20919","1462175226023","48.154844999999995","17.0743","0.000000","160","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","9.600000","gps","0.000000","N"
"20920","1462175289000","48.15650666666667","17.071293333333333","298.230000","162","2.399635","0","1","2016-06-10_17:39:02","locresearch_1.0","10.300000","gps","0.000000","N"
"20921","1462175387000","48.15847166666667","17.06749166666667","299.400000","165","1.283203","0","1","2016-06-10_17:39:02","locresearch_1.0","4.800000","gps","0.000000","N"
"20922","1462175460000","48.15882499999999","17.066195","305.780000","171","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","6.800000","gps","0.000000","N"
"20923","1462175520000","48.15911166666667","17.065276666666666","312.130000","173","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","4.200000","gps","0.000000","N"
"20924","1462175580000","48.15868666666667","17.064686666666667","198.470000","194","1.201362","0","1","2016-06-10_17:39:02","locresearch_1.0","5.400000","gps","0.000000","N"
"20925","1462175700000","48.159259999999996","17.063436666666668","352.050000","199","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","8.100000","gps","0.000000","N"
"20926","1462175967000","48.15877333333333","17.064046666666666","169.190000","190","1.073196","0","1","2016-06-10_17:39:02","locresearch_1.0","5.200000","gps","0.000000","N"
"20927","1462176052000","48.15937333333333","17.064355","271.240000","172","0.540458","0","1","2016-06-10_17:39:02","locresearch_1.0","3.900000","gps","0.000000","N"
"20928","1462176112000","48.159865","17.06382","35.690000","159","0.984664","0","1","2016-06-10_17:39:02","locresearch_1.0","4.800000","gps","0.000000","N"
"20929","1462176232000","48.16050166666667","17.065678333333334","32.400000","170","3.022964","0","1","2016-06-10_17:39:02","locresearch_1.0","7.800000","gps","0.000000","N"
"20930","1462176292000","48.160729999999994","17.06671833333333","114.820000","170","1.246143","0","1","2016-06-10_17:39:02","locresearch_1.0","5.000000","gps","0.000000","N"
"20931","1462176352000","48.160128333333326","17.067448333333335","190.920000","174","1.902928","0","1","2016-06-10_17:39:02","locresearch_1.0","6.100000","gps","0.000000","N"
"20932","1462176434000","48.159645","17.068461666666668","61.990000","158","1.542622","0","1","2016-06-10_17:39:02","locresearch_1.0","5.200000","gps","0.000000","N"
"20933","1462177229000","48.160196666666664","17.068971666666666","152.430000","228","0.503398","0","1","2016-06-10_17:39:02","locresearch_1.0","3.900000","gps","0.000000","N"
"20934","1462177289000","48.159675","17.068205","258.430000","195","1.299674","0","1","2016-06-10_17:39:02","locresearch_1.0","4.900000","gps","0.000000","N"
"20935","1462177372000","48.159081666666665","17.067310000000003","210.430000","181","2.549934","0","1","2016-06-10_17:39:02","locresearch_1.0","6.200000","gps","0.000000","N"
"20936","1462177432000","48.15839833333333","17.067585","152.450000","170","1.620346","0","1","2016-06-10_17:39:02","locresearch_1.0","4.900000","gps","0.000000","N"
"20937","1462177492000","48.15789499999999","17.068409999999997","150.700000","165","1.601816","0","1","2016-06-10_17:39:02","locresearch_1.0","4.800000","gps","0.000000","N"
"20938","1462177576000","48.157123333333324","17.069419999999997","153.520000","159","0.945030","0","1","2016-06-10_17:39:02","locresearch_1.0","4.300000","gps","0.000000","N"
"20939","1462177636000","48.156645","17.070201666666666","114.200000","144","1.285261","0","1","2016-06-10_17:39:02","locresearch_1.0","4.600000","gps","0.000000","N"
"20940","1462177696000","48.15609666666666","17.071036666666664","146.620000","140","1.148345","0","1","2016-06-10_17:39:02","locresearch_1.0","4.400000","gps","0.000000","N"
"20941","1462177756000","48.15555166666666","17.071608333333334","145.100000","143","0.942971","0","1","2016-06-10_17:39:02","locresearch_1.0","4.000000","gps","0.000000","N"
"20942","1462177839000","48.15478499999999","17.072551666666666","135.450000","135","0.877601","0","1","2016-06-10_17:39:02","locresearch_1.0","3.900000","gps","0.000000","N"
"20943","1462177899000","48.154149999999994","17.073336666666666","83.620000","144","1.122094","0","1","2016-06-10_17:39:02","locresearch_1.0","4.500000","gps","0.000000","N"
"20959","1462206700000","48.15490333333334","17.071306666666665","353.730000","159","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","8.800000","gps","0.000000","N"
"20960","1462206760000","48.155840000000005","17.071168333333333","327.090000","139","1.629611","0","1","2016-06-10_17:39:02","locresearch_1.0","6.200000","gps","0.000000","N"
"20961","1462206880000","48.15662333333333","17.069456666666667","343.260000","115","1.569388","0","1","2016-06-10_17:39:02","locresearch_1.0","6.500000","gps","0.000000","N"
"20962","1462206964000","48.157810000000005","17.069126666666666","310.050000","108","1.134963","0","1","2016-06-10_17:39:02","locresearch_1.0","5.500000","gps","0.000000","N"
"20963","1462207024000","48.158245","17.06828","320.510000","86","1.045916","0","1","2016-06-10_17:39:02","locresearch_1.0","4.900000","gps","0.000000","N"
"20964","1462207084000","48.15882166666667","17.067373333333332","42.720000","74","0.587813","0","1","2016-06-10_17:39:02","locresearch_1.0","4.300000","gps","0.000000","N"
"20965","1462207144000","48.15936333333334","17.068044999999998","71.410000","72","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","3.300000","gps","0.000000","N"
"20966","1462207204000","48.159771666666664","17.068716666666667","350.400000","75","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","4.700000","gps","0.000000","N"
"20967","1462208322000","48.16032","17.068781666666666","205.050000","242","0.514208","0","1","2016-06-10_17:39:02","locresearch_1.0","4.900000","gps","0.000000","N"
"20968","1462208442000","48.15950333333333","17.067933333333333","284.820000","231","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","4.600000","gps","0.000000","N"
"20969","1462208562000","48.15984166666667","17.066805","336.050000","200","0.731420","0","1","2016-06-10_17:39:02","locresearch_1.0","4.000000","gps","0.000000","N"
"20970","1462208622000","48.15942666666667","17.066118333333335","203.750000","174","0.918264","0","1","2016-06-10_17:39:02","locresearch_1.0","4.700000","gps","0.000000","N"
"20971","1462208682000","48.15906666666667","17.06507333333333","282.840000","184","1.109226","0","1","2016-06-10_17:39:02","locresearch_1.0","4.200000","gps","0.000000","N"
"20972","1462208802000","48.158805","17.064165","331.530000","167","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","9.100000","gps","0.000000","N"
"20973","1462209019000","48.15955333333333","17.063789999999997","97.500000","169","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","9.400000","gps","0.000000","N"
"20974","1462215803000","48.15988833333334","17.063253333333332","284.120000","202","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","8.500000","gps","0.000000","N"
"20975","1462215863000","48.15933333333334","17.063561666666665","284.120000","201","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","6.700000","gps","0.000000","N"
"20976","1462217126000","48.15955666666667","17.063634999999998","0.000000","232","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","6.100000","gps","0.000000","N"
"20977","1462218326000","48.15964666666667","17.06439333333333","0.000000","233","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","7.300000","gps","0.000000","N"
"20978","1462218687000","48.159693333333344","17.063493333333334","255.520000","205","1.162758","0","1","2016-06-10_17:39:02","locresearch_1.0","7.700000","gps","0.000000","N"
"20979","1462218867000","48.159398333333336","17.064141666666668","262.910000","212","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","25.700000","gps","0.000000","N"
"20980","1462219589000","48.159575","17.063943333333334","273.790000","247","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","12.100000","gps","0.000000","N"
"20981","1462221289000","48.15932666666666","17.06373166666667","193.040000","226","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","24.500000","gps","0.000000","N"
"20982","1462222672000","48.15949666666667","17.063838333333333","0.000000","233","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","6.700000","gps","0.000000","N"
"20983","1462227804000","48.15920666666666","17.063265","0.000000","188","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","13.000000","gps","0.000000","N"
"20984","1462228464000","48.159555","17.063785","0.000000","162","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","15.400000","gps","0.000000","N"
"20985","1462228764000","48.159175000000005","17.063401666666667","0.000000","162","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","5.700000","gps","0.000000","N"
"20986","1462228824000","48.15962","17.063846666666667","0.000000","172","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","7.500000","gps","0.000000","N"
"20987","1462229184000","48.159255","17.062828333333336","0.000000","192","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","11.700000","gps","0.000000","N"
"20988","1462229364000","48.15964","17.063583333333334","0.000000","193","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","10.500000","gps","0.000000","N"
"20989","1462230567000","48.15954166666667","17.063481666666668","0.000000","201","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","8.500000","gps","0.000000","N"
"20990","1462232301000","48.15961333333333","17.063846666666667","0.000000","205","0.000000","0","1","2016-06-10_17:39:02","locresearch_1.0","4.100000","gps","0.000000","N"
"21073","1462470309000","48.157289999999996","17.069698333333335","46.940000","173","1.200847","0","1","2016-06-10_17:39:02","locresearch_1.0","4.500000","gps","0.000000","N"
"21074","1462470369000","48.157875","17.069191666666665","53.070000","149","1.382544","0","1","2016-06-10_17:39:02","locresearch_1.0","4.900000","gps","0.000000","N"
"21075","1462470872000","48.157946666666675","17.06824333333333","327.360000","164","1.775792","0","1","2016-06-10_17:39:02","locresearch_1.0","5.700000","gps","0.000000","N"
"21076","1462470932000","48.158316666666664","17.067406666666667","284.570000","155","0.801937","0","1","2016-06-10_17:39:02","locresearch_1.0","3.900000","gps","0.000000","N"
